case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition
13,Create Quotation comparison Map,2011-06-21 19:27:40.770984+00:00,Magdalena Predutta,complete
13,Analyze Quotation Comparison Map,2011-06-22 00:45:04.675643+00:00,Nico Ojenbeer,start
13,Choose best option,2011-06-22 01:04:35.761548+00:00,Immanuel Karagianni,start
13,Choose best option,2011-06-22 01:04:35.761548+00:00,Immanuel Karagianni,complete
13,Analyze Quotation Comparison Map,2011-06-22 01:04:35.761548+00:00,Nico Ojenbeer,complete
13,Settle Conditions With Supplier,2011-06-22 10:11:41.522694+00:00,Magdalena Predutta,start
13,Settle Conditions With Supplier,2011-06-22 21:54:46.370386+00:00,Magdalena Predutta,complete
13,Create Purchase Order,2011-06-22 22:49:41.978598+00:00,Magdalena Predutta,start
13,Create Purchase Order,2011-06-22 23:02:02.360664+00:00,Magdalena Predutta,complete
13,Confirm Purchase Order,2011-06-23 02:53:03.830372+00:00,Esmeralda Clay,start
13,Confirm Purchase Order,2011-06-23 03:35:01.921215+00:00,Esmeralda Clay,complete
13,Deliver Goods Services,2011-06-23 23:51:43.787937+00:00,Sean Manney,start
13,Deliver Goods Services,2011-06-24 18:07:06.714490+00:00,Sean Manney,complete
13,Release Purchase Order,2011-06-25 00:57:46.152258+00:00,Immanuel Karagianni,start
13,Release Purchase Order,2011-06-25 00:58:46.152258+00:00,Immanuel Karagianni,complete
13,Approve Purchase Order for payment,2011-06-25 14:41:14.352442+00:00,Magdalena Predutta,start
13,Approve Purchase Order for payment,2011-06-25 14:42:14.352442+00:00,Magdalena Predutta,complete
13,Send Invoice,2011-07-11 11:33:03.195833+00:00,Carmen Finacse,start
13,Send Invoice,2011-07-11 11:33:03.195833+00:00,Carmen Finacse,complete
13,Release Supplier's Invoice,2011-07-12 03:09:20.819577+00:00,Karalda Nimwada,start
13,Release Supplier's Invoice,2011-07-12 03:14:22.743577+00:00,Karalda Nimwada,complete
13,Settle Dispute With Supplier,2011-07-12 05:06:29.252350+00:00,Pedro Alvares,start
13,Authorize Supplier's Invoice payment,2011-07-12 05:35:46.403006+00:00,Karalda Nimwada,complete
13,Settle Dispute With Supplier,2011-07-12 05:35:46.403006+00:00,Pedro Alvares,complete
13,Authorize Supplier's Invoice payment,2011-07-12 05:46:33.520177+00:00,Karalda Nimwada,start
13,Pay Invoice,2011-07-12 05:46:33.520177+00:00,Karalda Nimwada,start
13,Pay Invoice,2011-07-12 06:01:05.853188+00:00,Karalda Nimwada,complete
14,Create Purchase Requisition,2011-06-08 22:28:41.131771+00:00,Esmana Liubiata,start
14,Create Purchase Requisition,2011-06-08 23:10:05.893594+00:00,Esmana Liubiata,complete
14,Create Request for Quotation,2011-06-09 01:49:52.596284+00:00,Penn Osterwalder,start
14,Create Request for Quotation,2011-06-09 01:52:45.811047+00:00,Penn Osterwalder,complete
14,Analyze Request for Quotation,2011-06-10 04:48:54.850916+00:00,Karel de Groot,start
14,Analyze Request for Quotation,2011-06-10 05:12:45.159889+00:00,Karel de Groot,complete
14,Send Request for Quotation to Supplier,2011-06-11 09:59:02.050741+00:00,Francois de Perrier,start
14,Send Request for Quotation to Supplier,2011-06-11 10:11:17.964497+00:00,Francois de Perrier,complete
14,Create Quotation comparison Map,2011-06-11 10:27:14.504050+00:00,Karel de Groot,start
14,Create Quotation comparison Map,2011-06-11 12:00:19.548098+00:00,Karel de Groot,complete
14,Analyze Quotation Comparison Map,2011-06-11 18:00:57.934908+00:00,Esmana Liubiata,start
14,Choose best option,2011-06-11 18:15:13.542209+00:00,Immanuel Karagianni,complete
14,Analyze Quotation Comparison Map,2011-06-11 18:15:13.542209+00:00,Nico Ojenbeer,complete
14,Choose best option,2011-06-11 18:15:13.542209+00:00,Immanuel Karagianni,start
14,Settle Conditions With Supplier,2011-06-11 21:59:40.816273+00:00,Magdalena Predutta,start
14,Settle Conditions With Supplier,2011-06-12 03:43:13.259891+00:00,Magdalena Predutta,complete
14,Create Purchase Order,2011-06-12 06:19:10.719837+00:00,Magdalena Predutta,start
14,Create Purchase Order,2011-06-12 06:32:10.159972+00:00,Magdalena Predutta,complete
14,Confirm Purchase Order,2011-06-12 20:01:44.600038+00:00,Esmeralda Clay,start
14,Confirm Purchase Order,2011-06-12 20:15:14.348637+00:00,Esmeralda Clay,complete
14,Deliver Goods Services,2011-06-14 10:37:19.815827+00:00,Sean Manney,start
14,Deliver Goods Services,2011-06-15 00:02:26.363681+00:00,Sean Manney,complete
14,Release Purchase Order,2011-06-15 10:32:19.544158+00:00,Immanuel Karagianni,start
14,Release Purchase Order,2011-06-15 10:33:19.544158+00:00,Immanuel Karagianni,complete
14,Approve Purchase Order for payment,2011-06-16 02:05:59.875118+00:00,Magdalena Predutta,start
14,Approve Purchase Order for payment,2011-06-16 02:06:59.875118+00:00,Magdalena Predutta,complete
14,Send Invoice,2011-06-16 06:25:29.843242+00:00,Carmen Finacse,start
14,Send Invoice,2011-06-16 06:25:29.843242+00:00,Carmen Finacse,complete
14,Release Supplier's Invoice,2011-06-16 22:57:35.093044+00:00,Karalda Nimwada,start
14,Release Supplier's Invoice,2011-06-16 23:00:01.138088+00:00,Karalda Nimwada,complete
14,Settle Dispute With Supplier,2011-06-16 23:54:01.138088+00:00,Pedro Alvares,start
14,Settle Dispute With Supplier,2011-06-17 00:17:19.818073+00:00,Pedro Alvares,complete
14,Authorize Supplier's Invoice payment,2011-06-17 00:17:19.818073+00:00,Karalda Nimwada,start
14,Authorize Supplier's Invoice payment,2011-06-17 00:17:19.818073+00:00,Karalda Nimwada,complete
14,Pay Invoice,2011-06-17 01:21:52.664462+00:00,Karalda Nimwada,start
14,Pay Invoice,2011-06-17 01:30:43.931737+00:00,Karalda Nimwada,complete
15,Create Purchase Requisition,2011-06-09 00:29:43.937000+00:00,Christian Francois,start
15,Create Purchase Requisition,2011-06-09 00:55:26.017795+00:00,Christian Francois,complete
15,Create Request for Quotation,2011-06-09 09:01:38.889857+00:00,Alberto Duport,start
15,Create Request for Quotation,2011-06-09 09:07:32.185107+00:00,Alberto Duport,complete
15,Analyze Request for Quotation,2011-06-16 06:32:14.669107+00:00,Magdalena Predutta,start
15,Analyze Request for Quotation,2011-06-16 07:06:40.706670+00:00,Magdalena Predutta,complete
15,Send Request for Quotation to Supplier,2011-06-16 15:29:30.140245+00:00,Magdalena Predutta,start
15,Send Request for Quotation to Supplier,2011-06-16 15:51:52.167447+00:00,Magdalena Predutta,complete
15,Create Quotation comparison Map,2011-06-19 02:13:52.167447+00:00,Magdalena Predutta,start
15,Create Quotation comparison Map,2011-06-19 06:48:13.994133+00:00,Magdalena Predutta,complete
15,Analyze Quotation Comparison Map,2011-06-19 11:08:24.065966+00:00,Nico Ojenbeer,start
15,Analyze Quotation Comparison Map,2011-06-19 11:30:02.845393+00:00,Nico Ojenbeer,complete
15,Choose best option,2011-06-19 11:30:02.845393+00:00,Immanuel Karagianni,complete
15,Choose best option,2011-06-19 11:30:02.845393+00:00,Immanuel Karagianni,start
15,Settle Conditions With Supplier,2011-06-19 17:08:31.392784+00:00,Magdalena Predutta,start
15,Settle Conditions With Supplier,2011-06-20 05:13:26.750449+00:00,Magdalena Predutta,complete
15,Create Purchase Order,2011-06-21 17:23:44.406658+00:00,Magdalena Predutta,start
15,Create Purchase Order,2011-06-21 17:36:12.699915+00:00,Magdalena Predutta,complete
15,Confirm Purchase Order,2011-06-22 04:07:25.380118+00:00,Esmeralda Clay,start
15,Confirm Purchase Order,2011-06-22 04:30:16.975987+00:00,Esmeralda Clay,complete
15,Deliver Goods Services,2011-06-23 10:30:37.766190+00:00,Sean Manney,start
15,Deliver Goods Services,2011-06-24 23:13:38.802859+00:00,Sean Manney,complete
15,Release Purchase Order,2011-06-25 07:00:12.955021+00:00,Immanuel Karagianni,start
15,Release Purchase Order,2011-06-25 07:01:12.955021+00:00,Immanuel Karagianni,complete
15,Approve Purchase Order for payment,2011-06-27 06:57:31.043426+00:00,Magdalena Predutta,start
15,Approve Purchase Order for payment,2011-06-27 06:58:31.043426+00:00,Magdalena Predutta,complete
15,Send Invoice,2011-06-27 16:38:41.746977+00:00,Carmen Finacse,complete
15,Send Invoice,2011-06-27 16:38:41.746977+00:00,Carmen Finacse,start
15,Release Supplier's Invoice,2011-06-28 06:06:10.280421+00:00,Karalda Nimwada,start
15,Authorize Supplier's Invoice payment,2011-06-28 06:12:33.435319+00:00,Karalda Nimwada,start
15,Release Supplier's Invoice,2011-06-28 06:12:33.435319+00:00,Karalda Nimwada,complete
15,Authorize Supplier's Invoice payment,2011-06-28 06:12:33.435319+00:00,Karalda Nimwada,complete
15,Pay Invoice,2011-06-28 06:56:13.424630+00:00,Karalda Nimwada,start
15,Pay Invoice,2011-06-28 07:07:08.904830+00:00,Karalda Nimwada,complete
16,Create Purchase Requisition,2011-06-10 08:15:05.963302+00:00,Alberto Duport,start
16,Create Purchase Requisition,2011-06-10 09:05:48.226398+00:00,Alberto Duport,complete
16,Create Request for Quotation,2011-06-10 10:52:36.299773+00:00,Clement Duchot,start
16,Create Request for Quotation,2011-06-10 10:56:35.140851+00:00,Clement Duchot,complete
16,Analyze Request for Quotation,2011-06-12 19:19:12.634452+00:00,Francois de Perrier,start
16,Analyze Request for Quotation,2011-06-12 19:29:09.774901+00:00,Francois de Perrier,complete
17,Create Purchase Requisition,2011-06-10 09:00:00.985908+00:00,Elvira Lores,start
17,Create Purchase Requisition,2011-06-10 09:22:53.776918+00:00,Elvira Lores,complete
17,Create Request for Quotation,2011-06-10 13:06:26.923526+00:00,Tesca Lobes,start
17,Create Request for Quotation,2011-06-10 13:13:41.077102+00:00,Tesca Lobes,complete
17,Analyze Request for Quotation,2011-06-13 19:35:13.982518+00:00,Magdalena Predutta,start
17,Analyze Request for Quotation,2011-06-13 19:55:06.735416+00:00,Magdalena Predutta,complete
18,Create Purchase Requisition,2011-06-11 08:24:16.651215+00:00,Anne Olwada,start
18,Create Purchase Requisition,2011-06-11 08:57:35.879988+00:00,Anne Olwada,complete
18,Create Request for Quotation,2011-06-11 15:33:29.396217+00:00,Anna Kaufmann,start
18,Create Request for Quotation,2011-06-11 15:39:32.659789+00:00,Anna Kaufmann,complete
18,Analyze Request for Quotation,2011-06-12 09:17:55.975904+00:00,Magdalena Predutta,start
18,Analyze Request for Quotation,2011-06-12 09:40:25.753326+00:00,Magdalena Predutta,complete
19,Create Purchase Requisition,2011-06-11 14:42:01.461733+00:00,Penn Osterwalder,start
19,Create Purchase Requisition,2011-06-11 15:14:47.328023+00:00,Penn Osterwalder,complete
19,Create Request for Quotation,2011-06-11 15:14:47.328023+00:00,Fjodor Kowalski,start
19,Create Request for Quotation,2011-06-11 15:16:21.849775+00:00,Fjodor Kowalski,complete
19,Analyze Request for Quotation,2011-06-13 05:33:32.724270+00:00,Karel de Groot,start
19,Analyze Request for Quotation,2011-06-13 06:05:21.769032+00:00,Karel de Groot,complete
19,Send Request for Quotation to Supplier,2011-06-13 23:35:33.453610+00:00,Magdalena Predutta,start
19,Send Request for Quotation to Supplier,2011-06-14 00:05:34.222730+00:00,Magdalena Predutta,complete
19,Create Quotation comparison Map,2011-06-14 01:51:40.048633+00:00,Magdalena Predutta,start
19,Create Quotation comparison Map,2011-06-14 03:17:14.631205+00:00,Magdalena Predutta,complete
19,Analyze Quotation Comparison Map,2011-06-14 11:31:18.908179+00:00,Nico Ojenbeer,start
19,Analyze Quotation Comparison Map,2011-06-14 11:50:25.061539+00:00,Nico Ojenbeer,complete
19,Choose best option,2011-06-14 11:50:25.061539+00:00,Immanuel Karagianni,complete
19,Choose best option,2011-06-14 11:50:25.061539+00:00,Immanuel Karagianni,start
19,Settle Conditions With Supplier,2011-06-15 14:10:07.711348+00:00,Magdalena Predutta,start
19,Settle Conditions With Supplier,2011-06-15 23:09:40.105921+00:00,Magdalena Predutta,complete
19,Create Purchase Order,2011-06-16 03:35:47.803489+00:00,Magdalena Predutta,start
19,Create Purchase Order,2011-06-16 03:46:43.182385+00:00,Magdalena Predutta,complete
19,Confirm Purchase Order,2011-06-22 00:07:48.108217+00:00,Esmeralda Clay,start
19,Confirm Purchase Order,2011-06-22 00:39:06.286652+00:00,Esmeralda Clay,complete
19,Deliver Goods Services,2011-06-22 13:41:12.323725+00:00,Sean Manney,start
19,Deliver Goods Services,2011-06-23 21:49:39.747615+00:00,Sean Manney,complete
19,Release Purchase Order,2011-06-24 02:40:43.198531+00:00,Immanuel Karagianni,start
19,Release Purchase Order,2011-06-24 02:41:43.198531+00:00,Immanuel Karagianni,complete
19,Approve Purchase Order for payment,2011-06-24 20:28:16.925170+00:00,Magdalena Predutta,start
19,Approve Purchase Order for payment,2011-06-24 20:29:16.925170+00:00,Magdalena Predutta,complete
19,Send Invoice,2011-06-26 19:14:57.697146+00:00,Carmen Finacse,complete
19,Send Invoice,2011-06-26 19:14:57.697146+00:00,Carmen Finacse,start
19,Release Supplier's Invoice,2011-06-27 10:19:07.472225+00:00,Karalda Nimwada,start
19,Authorize Supplier's Invoice payment,2011-06-27 10:22:49.095656+00:00,Karalda Nimwada,start
19,Authorize Supplier's Invoice payment,2011-06-27 10:22:49.095656+00:00,Karalda Nimwada,complete
19,Release Supplier's Invoice,2011-06-27 10:22:49.095656+00:00,Karalda Nimwada,complete
19,Pay Invoice,2011-06-27 11:30:49.095656+00:00,Karalda Nimwada,start
19,Pay Invoice,2011-06-27 11:36:59.451305+00:00,Karalda Nimwada,complete
20,Create Purchase Requisition,2011-06-12 14:20:02.523805+00:00,Immanuel Karagianni,start
20,Create Purchase Requisition,2011-06-12 14:30:55.908903+00:00,Immanuel Karagianni,complete
20,Analyze Purchase Requisition,2011-06-13 09:07:15.759310+00:00,Heinz Gutschmidt,start
20,Analyze Purchase Requisition,2011-06-13 09:11:19.014178+00:00,Heinz Gutschmidt,complete
20,Create Request for Quotation,2011-06-13 10:04:03.218437+00:00,Maris Freeman,start
20,Create Request for Quotation,2011-06-13 10:08:03.704729+00:00,Maris Freeman,complete
20,Analyze Request for Quotation,2011-06-13 17:58:26.388206+00:00,Magdalena Predutta,start
20,Analyze Request for Quotation,2011-06-13 18:31:07.828788+00:00,Magdalena Predutta,complete
20,Amend Request for Quotation,2011-06-13 19:01:02.577931+00:00,Clement Duchot,start
20,Amend Request for Quotation,2011-06-13 19:24:53.227028+00:00,Clement Duchot,complete
20,Analyze Request for Quotation,2011-06-16 14:22:28.025276+00:00,Karel de Groot,start
20,Analyze Request for Quotation,2011-06-16 14:37:36.213084+00:00,Karel de Groot,complete
20,Amend Request for Quotation,2011-06-16 17:40:49.230595+00:00,Maris Freeman,start
20,Amend Request for Quotation,2011-06-16 17:49:06.012840+00:00,Maris Freeman,complete
20,Analyze Request for Quotation,2011-06-17 09:59:23.777863+00:00,Karel de Groot,start
20,Analyze Request for Quotation,2011-06-17 10:33:17.143301+00:00,Karel de Groot,complete
20,Amend Request for Quotation,2011-06-17 10:49:43.865972+00:00,Maris Freeman,start
20,Amend Request for Quotation,2011-06-17 12:02:55.668194+00:00,Maris Freeman,complete
20,Analyze Request for Quotation,2011-06-23 04:58:31.934483+00:00,Karel de Groot,start
20,Analyze Request for Quotation,2011-06-23 05:25:20.084503+00:00,Karel de Groot,complete
20,Send Request for Quotation to Supplier,2011-06-23 21:55:27.518524+00:00,Magdalena Predutta,start
20,Send Request for Quotation to Supplier,2011-06-23 22:19:24.791206+00:00,Magdalena Predutta,complete
20,Create Quotation comparison Map,2011-06-23 23:56:49.729422+00:00,Magdalena Predutta,start
20,Create Quotation comparison Map,2011-06-24 05:45:07.753047+00:00,Magdalena Predutta,complete
20,Analyze Quotation Comparison Map,2011-06-24 09:52:39.286468+00:00,Nico Ojenbeer,start
20,Choose best option,2011-06-24 10:24:33.669900+00:00,Immanuel Karagianni,complete
20,Analyze Quotation Comparison Map,2011-06-24 10:24:33.669900+00:00,Nico Ojenbeer,complete
20,Choose best option,2011-06-24 10:24:33.669900+00:00,Immanuel Karagianni,start
20,Settle Conditions With Supplier,2011-06-24 12:48:25.978102+00:00,Magdalena Predutta,start
20,Settle Conditions With Supplier,2011-06-24 23:18:24.470006+00:00,Magdalena Predutta,complete
20,Create Purchase Order,2011-06-25 21:40:53.579291+00:00,Magdalena Predutta,start
20,Create Purchase Order,2011-06-25 21:48:13.191191+00:00,Magdalena Predutta,complete
20,Confirm Purchase Order,2011-06-26 05:40:09.829779+00:00,Esmeralda Clay,start
20,Confirm Purchase Order,2011-06-26 05:57:38.331847+00:00,Esmeralda Clay,complete
20,Deliver Goods Services,2011-06-30 07:31:56.531702+00:00,Sean Manney,start
20,Deliver Goods Services,2011-07-02 03:36:21.696726+00:00,Sean Manney,complete
20,Release Purchase Order,2011-07-02 10:05:42.745422+00:00,Immanuel Karagianni,start
20,Release Purchase Order,2011-07-02 10:06:42.745422+00:00,Immanuel Karagianni,complete
20,Approve Purchase Order for payment,2011-07-02 22:23:49.849428+00:00,Magdalena Predutta,start
20,Approve Purchase Order for payment,2011-07-02 22:24:49.849428+00:00,Magdalena Predutta,complete
20,Send Invoice,2011-07-04 15:57:40.282700+00:00,Carmen Finacse,start
20,Send Invoice,2011-07-04 15:57:40.282700+00:00,Carmen Finacse,complete
20,Release Supplier's Invoice,2011-07-05 05:18:40.732731+00:00,Karalda Nimwada,start
20,Authorize Supplier's Invoice payment,2011-07-05 05:22:44.183653+00:00,Karalda Nimwada,complete
20,Authorize Supplier's Invoice payment,2011-07-05 05:22:44.183653+00:00,Karalda Nimwada,start
20,Release Supplier's Invoice,2011-07-05 05:22:44.183653+00:00,Karalda Nimwada,complete
20,Pay Invoice,2011-07-05 06:00:42.754418+00:00,Karalda Nimwada,start
20,Pay Invoice,2011-07-05 06:14:22.415221+00:00,Karalda Nimwada,complete
21,Create Purchase Requisition,2011-06-13 10:35:50.190590+00:00,Alberto Duport,start
21,Create Purchase Requisition,2011-06-13 11:06:59.458517+00:00,Alberto Duport,complete
21,Create Request for Quotation,2011-06-13 12:46:26.484222+00:00,Immanuel Karagianni,start
21,Create Request for Quotation,2011-06-13 12:47:58.384751+00:00,Immanuel Karagianni,complete
21,Analyze Request for Quotation,2011-06-14 03:02:37.007822+00:00,Karel de Groot,start
21,Analyze Request for Quotation,2011-06-14 03:27:51.130551+00:00,Karel de Groot,complete
21,Send Request for Quotation to Supplier,2011-06-15 04:15:35.344040+00:00,Francois de Perrier,start
21,Send Request for Quotation to Supplier,2011-06-15 04:38:57.569321+00:00,Francois de Perrier,complete
21,Create Quotation comparison Map,2011-06-15 04:46:27.748974+00:00,Francois de Perrier,start
21,Create Quotation comparison Map,2011-06-15 05:25:12.535555+00:00,Francois de Perrier,complete
21,Analyze Quotation Comparison Map,2011-06-15 13:38:12.535555+00:00,Nico Ojenbeer,start
21,Analyze Quotation Comparison Map,2011-06-15 14:11:13.731727+00:00,Nico Ojenbeer,complete
21,Choose best option,2011-06-15 14:11:13.731727+00:00,Immanuel Karagianni,start
